ID,Age,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm, TotalSpent ,AmtLiq Pct.,AmtVege Pct.,AmtNonVeg Pct.,AmtPes Pct.,AmtChocolates Pct.,AmtComm Pct.,NumDeals,NumWebBuy,NumWalkinPur,TotalPur,NumVisits,Response,Complain,Country,Count_success
7384,72,1952,Master,Together,"39,767.00",0,0,21/07/2013,18,113,61,204,34,26,47, 485.00 ,23%,13%,42%,7%,5%,10%,2,7,7,14,8,0,0,SP,0
7922,72,1952,PhD,Single,"64,950.00",0,1,12/08/2012,29,819,0,72,12,0,63, 966.00 ,85%,0%,7%,1%,0%,7%,2,11,10,21,7,0,0,SA,1
5872,72,1952,Graduation,Single,"60,689.00",0,1,01/06/2013,23,240,90,216,63,6,24, 639.00 ,38%,14%,34%,10%,1%,4%,4,4,10,14,3,0,0,US,0
3434,72,1952,Graduation,Single,"80,872.00",0,0,12/05/2014,60,483,72,567,94,12,108," 1,336.00 ",36%,5%,42%,7%,1%,8%,1,4,10,14,1,0,0,SP,0
6710,72,1952,Master,Single,"58,217.00",2,1,17/11/2012,84,68,1,13,3,5,13, 103.00 ,66%,1%,13%,3%,5%,13%,1,2,4,6,6,0,0,SP,0
9617,72,1952,Graduation,Single,"15,033.00",0,0,16/04/2014,37,0,4,5,6,0,4, 19.00 ,0%,21%,26%,32%,0%,21%,1,1,3,4,3,0,0,SA,0
7397,72,1952,Graduation,Single,"49,090.00",0,1,19/07/2013,45,494,5,82,7,0,100, 688.00 ,72%,1%,12%,1%,0%,15%,3,7,9,16,7,0,0,SP,0
10057,72,1952,Graduation,Single,"72,282.00",0,0,19/07/2013,70,503,27,419,90,139,153," 1,331.00 ",38%,2%,31%,7%,10%,11%,1,5,9,14,7,1,0,SP,0
10738,72,1952,Master,Single,"49,389.00",1,1,29/08/2013,55,40,0,19,2,1,3, 65.00 ,62%,0%,29%,3%,2%,5%,1,2,3,5,7,0,0,AUS,0
5043,72,1952,Basic,Married,"26,997.00",0,0,05/11/2012,89,7,23,78,133,49,144, 434.00 ,2%,5%,18%,31%,11%,33%,2,4,5,9,7,0,0,SP,0
4646,72,1952,2n Cycle,Married,"78,497.00",0,0,01/12/2013,44,207,26,447,75,0,223, 978.00 ,21%,3%,46%,8%,0%,23%,1,5,12,17,2,0,0,CA,1
6935,72,1952,2n Cycle,Married,"78,497.00",0,0,01/12/2013,44,207,26,447,75,0,223, 978.00 ,21%,3%,46%,8%,0%,23%,1,5,12,17,2,0,0,IND,1
6200,72,1952,Graduation,Married,"75,903.00",0,1,08/04/2013,50,340,108,185,130,38,100, 901.00 ,38%,12%,21%,14%,4%,11%,2,6,9,15,3,0,0,SP,0
626,72,1952,Graduation,Married,"32,871.00",1,1,09/03/2013,28,22,2,12,0,2,5, 43.00 ,51%,5%,28%,0%,5%,12%,1,1,3,4,4,0,0,US,0
8104,72,1952,PhD,Married,"53,312.00",0,0,09/08/2013,32,241,0,12,0,0,25, 278.00 ,87%,0%,4%,0%,0%,9%,1,5,5,10,7,0,0,SP,0
640,72,1952,Graduation,Married,"57,304.00",0,1,11/03/2013,61,356,80,329,138,17,106," 1,026.00 ",35%,8%,32%,13%,2%,10%,2,7,10,17,5,0,0,SP,0
1915,72,1952,PhD,Married,"78,939.00",0,0,12/12/2013,57,794,115,243,150,0,205," 1,507.00 ",53%,8%,16%,10%,0%,14%,1,8,6,14,3,0,0,GER,0
9697,72,1952,Graduation,Married,"53,790.00",0,2,06/03/2014,86,335,42,127,28,5,5, 542.00 ,62%,8%,23%,5%,1%,1%,3,7,8,15,6,0,0,SP,0
8397,72,1952,Graduation,Married,"44,689.00",1,1,10/01/2014,82,18,0,5,0,0,11, 34.00 ,53%,0%,15%,0%,0%,32%,2,1,2,3,7,0,0,SP,1
3334,72,1952,Graduation,Married,"94,642.00",0,0,12/02/2014,35,879,143,797,106,143,143," 2,211.00 ",40%,6%,36%,5%,6%,6%,0,5,9,14,1,0,0,SP,2
3412,72,1952,Master,Married,"67,381.00",0,1,15/01/2013,67,815,8,53,11,0,70, 957.00 ,85%,1%,6%,1%,0%,7%,4,2,9,11,7,0,0,SP,1
236,72,1952,Graduation,Married,"34,838.00",1,1,19/01/2013,62,28,23,29,29,14,47, 170.00 ,16%,14%,17%,17%,8%,28%,3,2,4,6,6,0,0,CA,0
3828,72,1952,Graduation,Married,"71,107.00",0,1,17/02/2013,61,533,10,217,198,174,195," 1,327.00 ",40%,1%,16%,15%,13%,15%,2,7,13,20,4,0,0,SP,0
5123,72,1952,Master,Married,"27,450.00",0,0,15/04/2013,57,37,12,23,8,11,52, 143.00 ,26%,8%,16%,6%,8%,36%,1,2,3,5,7,0,0,SP,0
10634,72,1952,Master,Married,"59,412.00",0,0,19/04/2014,56,90,67,165,30,43,11, 406.00 ,22%,17%,41%,7%,11%,3%,1,4,8,12,3,0,0,SP,0
113,72,1952,Graduation,Married,"30,833.00",1,1,16/07/2013,33,11,0,7,3,1,6, 28.00 ,39%,0%,25%,11%,4%,21%,2,1,3,4,5,0,0,SP,0
6721,72,1952,Graduation,Married,"71,965.00",0,1,29/07/2013,21,572,19,286,50,38,248," 1,213.00 ",47%,2%,24%,4%,3%,20%,3,6,5,11,3,0,0,CA,0
6991,72,1952,Graduation,Divorced,"43,185.00",0,1,10/04/2013,88,537,6,42,16,6,30, 637.00 ,84%,1%,7%,3%,1%,5%,2,9,6,15,8,0,0,AUS,0
2544,72,1952,Master,Divorced,"57,530.00",0,1,12/10/2013,68,50,1,27,6,7,1, 92.00 ,54%,1%,29%,7%,8%,1%,1,1,4,5,1,0,0,IND,0
255,72,1952,Graduation,Divorced,"22,263.00",1,1,30/03/2014,31,17,0,2,0,0,2, 21.00 ,81%,0%,10%,0%,0%,10%,2,1,3,4,6,0,1,SP,0
2173,71,1953,Graduation,Widow,"40,049.00",0,1,16/10/2013,23,13,6,7,0,3,3, 32.00 ,41%,19%,22%,0%,9%,9%,1,1,3,4,6,0,0,SP,0
3921,71,1953,2n Cycle,Widow,"28,457.00",0,0,28/10/2012,96,24,1,108,29,29,14, 205.00 ,12%,0%,53%,14%,14%,7%,1,4,4,8,8,0,0,SP,0
7055,71,1953,PhD,Together,"61,010.00",0,1,09/10/2012,57,888,0,57,0,0,76," 1,021.00 ",87%,0%,6%,0%,0%,7%,2,8,11,19,5,0,0,CA,0
8692,71,1953,Graduation,Together,"43,462.00",1,1,12/09/2012,50,90,17,97,15,6,15, 240.00 ,38%,7%,40%,6%,3%,6%,6,4,5,9,8,0,0,SP,0
9316,71,1953,Basic,Together,"13,084.00",0,0,02/11/2013,29,2,0,7,3,7,10, 29.00 ,7%,0%,24%,10%,24%,34%,1,1,3,4,6,0,0,US,0
2387,71,1953,Master,Together,"43,776.00",1,1,03/02/2013,9,177,2,71,3,2,20, 275.00 ,64%,1%,26%,1%,1%,7%,6,5,4,9,8,1,0,SA,0
8584,71,1953,PhD,Together,"85,431.00",0,0,08/06/2013,54,376,53,462,168,53,53," 1,165.00 ",32%,5%,40%,14%,5%,5%,1,2,7,9,0,0,0,SP,0
11096,71,1953,2n Cycle,Together,"57,247.00",0,1,08/08/2013,50,99,4,32,37,54,6, 232.00 ,43%,2%,14%,16%,23%,3%,2,2,7,9,2,0,0,SP,0
3560,71,1953,Graduation,Together,"83,844.00",0,0,12/05/2013,57,901,31,345,75,31,191," 1,574.00 ",57%,2%,22%,5%,2%,12%,1,4,11,15,1,0,0,GER,1
241,71,1953,Graduation,Together,"83,844.00",0,0,12/05/2013,57,901,31,345,75,31,191," 1,574.00 ",57%,2%,22%,5%,2%,12%,1,4,11,15,1,0,0,SP,1
7521,71,1953,Graduation,Together,"83,844.00",0,0,12/05/2013,57,901,31,345,75,31,191," 1,574.00 ",57%,2%,22%,5%,2%,12%,1,4,11,15,1,0,0,CA,1
6255,71,1953,Master,Together,"70,545.00",0,1,03/06/2014,29,138,39,63,55,18,21, 334.00 ,41%,12%,19%,16%,5%,6%,1,4,7,11,2,0,0,AUS,0
8659,71,1953,PhD,Together,"69,805.00",0,1,21/01/2014,50,750,71,174,13,10,20," 1,038.00 ",72%,7%,17%,1%,1%,2%,2,6,11,17,2,0,0,GER,0
10983,71,1953,Graduation,Together,"75,278.00",0,0,29/01/2013,17,304,98,230,150,74,74, 930.00 ,33%,11%,25%,16%,8%,8%,1,6,13,19,3,0,0,SA,0
9905,71,1953,Graduation,Together,"34,074.00",1,1,13/07/2013,69,135,1,41,10,1,67, 255.00 ,53%,0%,16%,4%,0%,26%,5,3,3,6,6,0,0,SP,1
5967,71,1953,Graduation,Together,"33,402.00",1,1,18/07/2013,60,26,2,19,10,5,8, 70.00 ,37%,3%,27%,14%,7%,11%,3,2,3,5,8,0,0,GER,0
4764,71,1953,Master,Together,"40,442.00",1,1,19/08/2012,52,45,12,52,25,22,13, 169.00 ,27%,7%,31%,15%,13%,8%,4,3,4,7,7,1,0,SA,0
2926,71,1953,Master,Together,"55,951.00",0,1,23/08/2012,62,1241,0,80,0,13,40," 1,374.00 ",90%,0%,6%,0%,1%,3%,3,3,11,14,8,0,0,SA,2
6945,71,1953,Graduation,Single,"84,574.00",0,0,04/06/2013,72,387,20,713,38,54,163," 1,375.00 ",28%,1%,52%,3%,4%,12%,1,9,11,20,5,0,0,SP,0
3517,71,1953,Graduation,Single,"40,887.00",1,1,06/05/2013,32,50,4,44,10,10,43, 161.00 ,31%,2%,27%,6%,6%,27%,3,3,3,6,9,1,0,SP,0
8957,71,1953,2n Cycle,Single,"64,831.00",1,1,10/06/2013,51,480,86,249,75,86,144," 1,120.00 ",43%,8%,22%,7%,8%,13%,8,6,5,11,6,0,0,SA,0
1857,71,1953,Graduation,Single,"47,139.00",1,1,06/03/2014,2,46,0,12,0,2,23, 83.00 ,55%,0%,14%,0%,2%,28%,2,2,2,4,7,1,0,SP,0
1497,71,1953,Graduation,Single,"47,958.00",0,1,19/01/2013,8,268,11,88,15,3,22, 407.00 ,66%,3%,22%,4%,1%,5%,2,6,5,11,5,0,0,SA,0
4507,71,1953,Graduation,Single,"72,228.00",0,0,27/11/2012,87,631,28,491,30,14,56," 1,250.00 ",50%,2%,39%,2%,1%,4%,1,6,8,14,3,0,0,SP,0
286,71,1953,Graduation,Single,"44,213.00",1,1,29/11/2013,48,95,11,35,0,4,7, 152.00 ,63%,7%,23%,0%,3%,5%,4,2,5,7,6,0,0,SP,0
3515,71,1953,Graduation,Single,"62,307.00",0,1,17/02/2014,94,87,13,34,10,6,10, 160.00 ,54%,8%,21%,6%,4%,6%,1,4,4,8,5,0,0,SP,0
1012,71,1953,Graduation,Single,"61,823.00",0,1,18/02/2013,26,523,7,134,37,14,169, 884.00 ,59%,1%,15%,4%,2%,19%,4,8,10,18,7,0,0,AUS,0
2980,71,1953,Master,Single,"8,820.00",1,1,22/03/2013,52,12,0,13,4,2,4, 35.00 ,34%,0%,37%,11%,6%,11%,4,3,3,6,8,0,0,CA,0
4508,71,1953,Graduation,Single,"75,127.00",0,0,22/05/2014,92,203,35,305,46,17,227, 833.00 ,24%,4%,37%,6%,2%,27%,1,2,5,7,1,0,0,GER,0
4843,71,1953,Graduation,Single,"75,127.00",0,0,22/05/2014,92,203,35,305,46,17,227, 833.00 ,24%,4%,37%,6%,2%,27%,1,2,5,7,1,0,0,SA,0
2134,71,1953,Graduation,Single,"53,700.00",0,1,17/08/2012,94,263,5,233,69,41,83, 694.00 ,38%,1%,34%,10%,6%,12%,4,5,8,13,5,0,0,SA,0
9855,71,1953,PhD,Single,"62,000.00",0,1,25/08/2013,25,899,0,101,0,0,20," 1,020.00 ",88%,0%,10%,0%,0%,2%,1,6,13,19,4,0,0,SP,1
5907,71,1953,Master,Married,"33,444.00",1,1,03/11/2012,24,8,0,8,0,0,2, 18.00 ,44%,0%,44%,0%,0%,11%,1,1,2,3,8,0,0,SP,0
3308,71,1953,Graduation,Married,"35,704.00",1,1,03/01/2014,54,30,9,12,2,11,30, 94.00 ,32%,10%,13%,2%,12%,32%,3,2,4,6,4,0,0,SA,0
7408,71,1953,PhD,Married,"54,549.00",0,1,03/03/2014,8,216,2,6,0,0,9, 233.00 ,93%,1%,3%,0%,0%,4%,2,5,4,9,7,0,0,SA,0
7861,71,1953,Master,Married,"77,027.00",0,1,05/02/2014,23,820,57,242,45,0,11," 1,175.00 ",70%,5%,21%,4%,0%,1%,2,8,6,14,4,0,0,SP,0
10323,71,1953,Graduation,Married,"49,413.00",0,1,25/10/2013,88,205,7,41,3,2,46, 304.00 ,67%,2%,13%,1%,1%,15%,2,4,5,9,5,0,0,SP,0
9292,71,1953,Graduation,Married,"81,795.00",0,0,26/10/2012,74,324,132,693,27,118,88," 1,382.00 ",23%,10%,50%,2%,9%,6%,1,4,7,11,2,0,0,SP,0
7899,71,1953,PhD,Married,"77,610.00",0,1,29/10/2012,70,1245,33,332,21,33,16," 1,680.00 ",74%,2%,20%,1%,2%,1%,2,4,4,8,7,0,0,AUS,0
1050,71,1953,Graduation,Married,"28,332.00",0,0,30/04/2014,58,14,10,13,4,15,9, 65.00 ,22%,15%,20%,6%,23%,14%,1,2,4,6,2,0,0,GER,0
7540,71,1953,Graduation,Married,"50,300.00",0,1,25/05/2014,52,143,15,60,24,23,5, 270.00 ,53%,6%,22%,9%,9%,2%,2,2,8,10,2,0,0,SP,0
6271,71,1953,PhD,Married,"50,870.00",0,1,19/06/2014,13,53,0,8,0,0,2, 63.00 ,84%,0%,13%,0%,0%,3%,1,2,3,5,5,0,0,SP,0
8534,71,1953,Graduation,Married,"67,433.00",0,2,16/07/2013,51,615,28,259,12,48,30, 992.00 ,62%,3%,26%,1%,5%,3%,4,6,13,19,4,0,0,SP,1
8026,71,1953,Graduation,Married,"62,998.00",0,1,30/09/2013,10,120,58,73,65,89,58, 463.00 ,26%,13%,16%,14%,19%,13%,5,5,5,10,5,0,0,CA,0
709,71,1953,Graduation,Divorced,"51,537.00",0,1,09/12/2012,27,787,20,204,0,0,92," 1,103.00 ",71%,2%,18%,0%,0%,8%,3,2,11,13,8,0,0,SA,0
1411,71,1953,Graduation,Divorced,"82,623.00",0,0,10/11/2013,58,204,34,204,172,153,173, 940.00 ,22%,4%,22%,18%,16%,18%,1,2,4,6,1,0,0,SP,0
7373,71,1953,PhD,Divorced,"46,610.00",0,2,29/10/2012,8,96,12,96,33,22,43, 302.00 ,32%,4%,32%,11%,7%,14%,6,4,6,10,6,1,0,AUS,0
8180,71,1953,Master,Divorced,"59,354.00",1,1,15/11/2013,53,233,2,53,3,5,14, 310.00 ,75%,1%,17%,1%,2%,5%,3,6,5,11,6,0,0,US,0
4756,71,1953,2n Cycle,Divorced,"63,998.00",0,0,20/12/2013,42,176,29,818,0,33,112," 1,168.00 ",15%,2%,70%,0%,3%,10%,1,7,11,18,4,1,0,SP,0
4796,71,1953,Graduation,Divorced,"49,638.00",0,1,19/04/2014,71,18,10,3,3,5,0, 39.00 ,46%,26%,8%,8%,13%,0%,1,1,3,4,2,0,0,SP,0
550,71,1953,Graduation,Divorced,"62,335.00",0,1,23/05/2013,87,243,131,217,85,6,26, 708.00 ,34%,19%,31%,12%,1%,4%,2,3,13,16,2,0,0,SP,0
7300,71,1953,Graduation,Divorced,"69,142.00",0,1,29/06/2014,50,448,4,34,6,4,39, 535.00 ,84%,1%,6%,1%,1%,7%,3,8,7,15,5,0,0,IND,1
4945,70,1954,Graduation,Widow,"53,653.00",0,0,07/11/2012,29,815,10,239,28,10,108," 1,210.00 ",67%,1%,20%,2%,1%,9%,2,10,12,22,6,0,0,SP,0
6906,70,1954,Master,Widow,"84,953.00",0,0,03/06/2013,73,167,48,602,63,72,72," 1,024.00 ",16%,5%,59%,6%,7%,7%,1,3,4,7,2,1,0,SP,3
610,70,1954,PhD,Together,"53,593.00",1,1,07/08/2012,60,349,4,78,6,0,43, 480.00 ,73%,1%,16%,1%,0%,9%,8,7,6,13,8,0,0,AUS,0
5386,70,1954,Graduation,Together,"94,384.00",0,0,04/03/2013,62,1111,24,790,160,45,172," 2,302.00 ",48%,1%,34%,7%,2%,7%,0,5,5,10,2,1,0,SA,3
6024,70,1954,Graduation,Together,"94,384.00",0,0,04/03/2013,62,1111,24,790,160,45,172," 2,302.00 ",48%,1%,34%,7%,2%,7%,0,5,5,10,2,1,0,SP,3
6059,70,1954,PhD,Together,"64,504.00",1,2,04/03/2013,81,986,36,168,16,0,108," 1,314.00 ",75%,3%,13%,1%,0%,8%,7,11,4,15,7,1,0,SP,0
6825,70,1954,Graduation,Together,"41,452.00",1,1,06/03/2013,86,13,0,3,0,0,0, 16.00 ,81%,0%,19%,0%,0%,0%,1,1,2,3,7,0,0,CA,0
2564,70,1954,Graduation,Together,"61,278.00",0,1,04/01/2014,87,111,3,28,2,6,15, 165.00 ,67%,2%,17%,1%,4%,9%,2,3,4,7,6,0,0,SP,0
1044,70,1954,Graduation,Together,"58,398.00",0,0,14/05/2013,44,299,5,201,21,21,49, 596.00 ,50%,1%,34%,4%,4%,8%,3,5,8,13,4,0,0,AUS,0
11091,70,1954,Graduation,Together,"34,587.00",1,1,16/05/2014,68,7,2,9,2,0,2, 22.00 ,32%,9%,41%,9%,0%,9%,2,1,3,4,4,0,0,GER,0
9805,70,1954,Master,Together,"56,129.00",0,1,20/06/2013,65,320,48,133,39,72,48, 660.00 ,48%,7%,20%,6%,11%,7%,4,6,10,16,4,0,0,CA,0
849,70,1954,Master,Together,"56,129.00",0,1,20/06/2013,65,320,48,133,39,72,48, 660.00 ,48%,7%,20%,6%,11%,7%,4,6,10,16,4,0,0,SP,0
6382,70,1954,Graduation,Together,"48,794.00",1,1,26/06/2014,97,25,0,11,3,0,15, 54.00 ,46%,0%,20%,6%,0%,28%,1,1,3,4,4,0,0,US,0
4789,70,1954,Graduation,Together,"80,812.00",0,0,17/09/2013,95,769,22,500,210,143,33," 1,677.00 ",46%,1%,30%,13%,9%,2%,1,4,5,9,2,0,0,IND,3
2607,70,1954,Graduation,Single,"40,464.00",0,1,11/01/2013,78,424,17,118,7,23,41, 630.00 ,67%,3%,19%,1%,4%,7%,6,8,8,16,8,0,0,SP,0
6246,70,1954,Graduation,Single,"73,892.00",0,0,13/11/2013,40,703,102,601,0,58,43," 1,507.00 ",47%,7%,40%,0%,4%,3%,1,3,8,11,1,1,0,CA,0
7023,70,1954,PhD,Single,"46,231.00",2,1,26/11/2012,87,189,2,55,0,5,12, 263.00 ,72%,1%,21%,0%,2%,5%,4,6,4,10,9,0,0,SA,0
5682,70,1954,PhD,Single,"64,108.00",0,1,23/03/2013,8,948,10,86,13,21,21," 1,099.00 ",86%,1%,8%,1%,2%,2%,4,6,11,17,5,0,0,AUS,0
73,70,1954,PhD,Single,"51,411.00",1,2,26/05/2013,81,14,0,3,0,0,1, 18.00 ,78%,0%,17%,0%,0%,6%,1,0,3,3,5,0,0,IND,0
2379,70,1954,Graduation,Single,"69,267.00",0,0,22/09/2012,31,778,44,499,95,73,146," 1,635.00 ",48%,3%,31%,6%,4%,9%,2,3,5,8,7,1,0,SA,0
8952,70,1954,Master,Married,"65,569.00",0,1,05/11/2012,96,397,46,288,20,38,70, 859.00 ,46%,5%,34%,2%,4%,8%,2,6,10,16,3,0,0,SP,0
7284,70,1954,Graduation,Married,"48,686.00",1,2,04/12/2013,8,10,0,7,2,0,1, 20.00 ,50%,0%,35%,10%,0%,5%,1,1,2,3,8,0,0,SP,0
9265,70,1954,Graduation,Married,"75,027.00",0,1,09/01/2013,74,925,64,179,133,12,77," 1,390.00 ",67%,5%,13%,10%,1%,6%,2,9,6,15,5,0,0,SA,0
3381,70,1954,Master,Married,"54,348.00",1,1,08/06/2014,51,70,0,16,0,0,4, 90.00 ,78%,0%,18%,0%,0%,4%,2,2,4,6,6,0,0,CA,0
8402,70,1954,Master,Married,"67,087.00",0,1,17/12/2013,40,329,35,222,130,35,43, 794.00 ,41%,4%,28%,16%,4%,5%,2,7,8,15,4,0,0,AUS,0
1142,70,1954,PhD,Married,"55,707.00",0,1,22/12/2013,91,208,7,82,30,66,35, 428.00 ,49%,2%,19%,7%,15%,8%,2,3,9,12,3,0,0,SP,0
4690,70,1954,Graduation,Married,"50,725.00",0,1,13/02/2013,45,443,10,75,0,10,48, 586.00 ,76%,2%,13%,0%,2%,8%,4,8,8,16,8,0,0,CA,0
9197,70,1954,Graduation,Married,"39,722.00",0,1,24/02/2014,92,32,0,5,2,0,8, 47.00 ,68%,0%,11%,4%,0%,17%,2,2,3,5,5,0,0,SP,0
2534,70,1954,Graduation,Married,"37,716.00",0,1,21/04/2014,4,97,1,41,6,2,41, 188.00 ,52%,1%,22%,3%,1%,22%,2,4,3,7,7,0,0,AUS,0
3830,70,1954,Master,Married,"59,354.00",0,2,24/04/2014,59,295,21,78,39,13,13, 459.00 ,64%,5%,17%,8%,3%,3%,1,4,7,11,3,0,0,CA,0
5863,70,1954,Graduation,Married,"47,703.00",0,1,29/05/2013,95,359,0,134,13,26,123, 655.00 ,55%,0%,20%,2%,4%,19%,4,6,8,14,5,0,0,SP,0
4943,70,1954,Graduation,Married,"70,503.00",0,0,30/09/2012,73,1379,33,216,0,33,66," 1,727.00 ",80%,2%,13%,0%,2%,4%,1,2,9,11,6,0,0,SP,2
10010,70,1954,PhD,Divorced,"36,957.00",1,1,06/09/2012,43,100,2,16,2,1,31, 152.00 ,66%,1%,11%,1%,1%,20%,4,3,2,5,9,1,0,AUS,0
153,70,1954,Graduation,Divorced,"23,272.00",0,0,17/10/2013,29,19,3,6,4,2,12, 46.00 ,41%,7%,13%,9%,4%,26%,1,1,3,4,4,0,0,SP,0
10573,70,1954,Graduation,Divorced,"62,551.00",0,0,18/11/2013,27,125,16,98,134,21,27, 421.00 ,30%,4%,23%,32%,5%,6%,1,6,4,10,3,0,0,IND,1
6878,69,1955,Graduation,Widow,"27,421.00",0,0,12/12/2012,14,43,12,96,78,40,55, 324.00 ,13%,4%,30%,24%,12%,17%,3,4,6,10,7,0,0,SP,0
1377,69,1955,Master,Widow,"44,551.00",0,1,31/08/2013,24,182,4,33,0,0,66, 285.00 ,64%,1%,12%,0%,0%,23%,2,4,5,9,7,0,0,SA,0
3697,69,1955,Graduation,Together,"39,898.00",0,1,12/02/2013,20,69,8,26,12,7,12, 134.00 ,51%,6%,19%,9%,5%,9%,2,3,4,7,7,0,0,CA,0
9955,69,1955,Graduation,Together,"39,898.00",0,1,12/02/2013,20,69,8,26,12,7,12, 134.00 ,51%,6%,19%,9%,5%,9%,2,3,4,7,7,0,0,SP,0
5407,69,1955,Graduation,Together,"53,103.00",0,1,12/09/2013,70,729,17,133,11,0,195," 1,085.00 ",67%,2%,12%,1%,0%,18%,5,10,7,17,7,0,0,SA,1
692,69,1955,Graduation,Together,"36,807.00",1,1,20/12/2012,88,4,2,5,0,0,5, 16.00 ,25%,13%,31%,0%,0%,31%,1,1,2,3,6,0,0,IND,0
6521,69,1955,Graduation,Together,"77,972.00",0,0,18/03/2014,18,613,22,319,33,102,12," 1,101.00 ",56%,2%,29%,3%,9%,1%,1,4,9,13,1,0,0,SA,0
4333,69,1955,Graduation,Together,"32,144.00",1,1,23/03/2014,76,41,0,10,0,0,3, 54.00 ,76%,0%,19%,0%,0%,6%,4,2,3,5,7,0,0,IND,1
3551,69,1955,Master,Together,"60,033.00",0,1,29/03/2014,28,62,1,57,19,11,48, 198.00 ,31%,1%,29%,10%,6%,24%,2,2,5,7,2,0,0,SP,0
4390,69,1955,Graduation,Together,"75,315.00",0,1,15/04/2014,14,459,15,171,142,23,31, 841.00 ,55%,2%,20%,17%,3%,4%,2,5,12,17,2,0,0,SA,0
2285,69,1955,Master,Together,"36,634.00",0,1,28/05/2013,0,213,9,76,4,3,30, 335.00 ,64%,3%,23%,1%,1%,9%,3,5,5,10,7,0,0,SA,0
7453,69,1955,Graduation,Single,"36,130.00",0,1,02/02/2013,46,157,43,127,68,56,37, 488.00 ,32%,9%,26%,14%,11%,8%,6,3,4,7,4,1,0,SP,1
2174,69,1955,Graduation,Single,"46,344.00",1,1,08/03/2014,38,11,1,6,2,1,6, 27.00 ,41%,4%,22%,7%,4%,22%,2,1,2,3,5,0,0,US,0
2625,69,1955,2n Cycle,Single,"42,607.00",0,1,17/11/2013,30,156,29,56,30,32,47, 350.00 ,45%,8%,16%,9%,9%,13%,2,3,7,10,3,0,0,SA,0
7462,69,1955,Graduation,Single,"22,507.00",0,0,24/11/2012,67,68,0,226,51,157,68, 570.00 ,12%,0%,40%,9%,28%,12%,3,10,4,14,9,0,0,CA,0
5558,69,1955,PhD,Single,"90,933.00",0,0,31/03/2014,90,1020,31,430,62,63,79," 1,685.00 ",61%,2%,26%,4%,4%,5%,1,4,4,8,1,0,0,SP,1
4637,69,1955,PhD,Single,"74,637.00",0,0,18/05/2013,73,960,64,464,146,0,16," 1,650.00 ",58%,4%,28%,9%,0%,1%,1,6,9,15,3,0,0,SA,1
6730,69,1955,Graduation,Married,"38,998.00",1,1,03/11/2012,92,34,1,14,0,0,5, 54.00 ,63%,2%,26%,0%,0%,9%,3,2,3,5,8,0,1,SP,0
9916,69,1955,Graduation,Married,"38,998.00",1,1,03/11/2012,92,34,1,14,0,0,5, 54.00 ,63%,2%,26%,0%,0%,9%,3,2,3,5,8,0,1,SA,0
6566,69,1955,PhD,Married,"72,550.00",1,1,08/11/2012,39,826,50,317,50,38,38," 1,319.00 ",63%,4%,24%,4%,3%,3%,9,5,12,17,8,0,0,AUS,0
1402,69,1955,Master,Married,"66,991.00",0,0,11/09/2012,1,496,36,460,189,60,12," 1,253.00 ",40%,3%,37%,15%,5%,1%,3,4,6,10,3,0,0,GER,0
4990,69,1955,Graduation,Married,"59,111.00",0,0,02/05/2013,90,524,0,134,28,28,155, 869.00 ,60%,0%,15%,3%,3%,18%,1,11,8,19,7,0,0,AUS,0
9499,69,1955,Graduation,Married,"93,404.00",1,2,07/05/2013,97,1279,15,287,20,0,15," 1,616.00 ",79%,1%,18%,1%,0%,1%,3,3,7,10,5,0,0,CA,2
9308,69,1955,Graduation,Married,"62,820.00",0,0,11/05/2013,51,398,61,265,138,61,53, 976.00 ,41%,6%,27%,14%,6%,5%,1,3,6,9,1,0,0,SA,0
544,69,1955,Graduation,Married,"62,820.00",0,0,11/05/2013,51,398,61,265,138,61,53, 976.00 ,41%,6%,27%,14%,6%,5%,1,3,6,9,1,0,0,SP,0
7755,69,1955,PhD,Married,"57,744.00",0,1,12/11/2013,91,350,3,39,0,0,19, 411.00 ,85%,1%,9%,0%,0%,5%,2,9,4,13,8,0,0,SP,0
2295,69,1955,PhD,Married,"62,670.00",0,1,02/02/2014,57,539,30,92,80,46,38, 825.00 ,65%,4%,11%,10%,6%,5%,1,5,13,18,3,0,0,SA,0
4047,69,1955,PhD,Married,"65,324.00",0,1,11/01/2014,0,384,0,102,21,32,5, 544.00 ,71%,0%,19%,4%,6%,1%,3,6,9,15,4,0,0,US,0
9477,69,1955,PhD,Married,"65,324.00",0,1,11/01/2014,0,384,0,102,21,32,5, 544.00 ,71%,0%,19%,4%,6%,1%,3,6,9,15,4,0,0,IND,0
6422,69,1955,Graduation,Married,"86,718.00",0,0,17/01/2013,20,344,189,482,50,33,172," 1,270.00 ",27%,15%,38%,4%,3%,14%,1,5,5,10,2,0,0,IND,0
4073,69,1955,2n Cycle,Married,"63,564.00",0,0,29/01/2014,0,769,80,252,15,34,65," 1,215.00 ",63%,7%,21%,1%,3%,5%,1,10,7,17,6,1,0,GER,1
9405,69,1955,PhD,Married,"52,869.00",1,1,15/10/2012,40,84,3,61,2,1,21, 172.00 ,49%,2%,35%,1%,1%,12%,3,3,4,7,7,1,0,SA,0
